,artist,title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,dataset,track_link
1533,u2,lemon,3GtaFJ4Zx7TEBU8yUXtdOx,0.616,0.645,6.0,-14.77,1.0,0.0348,0.00431,0.0107,0.0409,0.328,116.146,audio_features,spotify:track:3GtaFJ4Zx7TEBU8yUXtdOx,https://api.spotify.com/v1/tracks/3GtaFJ4Zx7TEBU8yUXtdOx,https://api.spotify.com/v1/audio-analysis/3GtaFJ4Zx7TEBU8yUXtdOx,416533.0,4.0,not_hot,https://open.spotify.com/track/3GtaFJ4Zx7TEBU8yUXtdOx
1534,bob marley and the wailers,waiting in vain,58Zt987fK6gWxtO0MwEzPn,0.772,0.46,8.0,-11.489,1.0,0.327,0.0279,2.21e-05,0.0633,0.8,78.786,audio_features,spotify:track:58Zt987fK6gWxtO0MwEzPn,https://api.spotify.com/v1/tracks/58Zt987fK6gWxtO0MwEzPn,https://api.spotify.com/v1/audio-analysis/58Zt987fK6gWxtO0MwEzPn,256240.0,4.0,not_hot,https://open.spotify.com/track/58Zt987fK6gWxtO0MwEzPn
1535,the allman brothers band,jessica,4OUNbNnq4jyDeX3zKKcevA,0.657,0.821,2.0,-7.827,1.0,0.0327,0.357,0.881,0.245,0.72,108.215,audio_features,spotify:track:4OUNbNnq4jyDeX3zKKcevA,https://api.spotify.com/v1/tracks/4OUNbNnq4jyDeX3zKKcevA,https://api.spotify.com/v1/audio-analysis/4OUNbNnq4jyDeX3zKKcevA,411573.0,4.0,not_hot,https://open.spotify.com/track/4OUNbNnq4jyDeX3zKKcevA
1536,prince,i could never take the place of your man,1tYLo4i7MAW4OW2J3OpOJD,0.62,0.775,0.0,-9.528,1.0,0.0276,0.0475,0.0348,0.213,0.772,147.804,audio_features,spotify:track:1tYLo4i7MAW4OW2J3OpOJD,https://api.spotify.com/v1/tracks/1tYLo4i7MAW4OW2J3OpOJD,https://api.spotify.com/v1/audio-analysis/1tYLo4i7MAW4OW2J3OpOJD,388896.0,4.0,not_hot,https://open.spotify.com/track/1tYLo4i7MAW4OW2J3OpOJD
1537,jackson browne,running on empty,6aqm56xP40foYBBtAWWrnY,0.541,0.711,9.0,-13.492,1.0,0.0383,0.0635,0.0201,0.719,0.588,136.58,audio_features,spotify:track:6aqm56xP40foYBBtAWWrnY,https://api.spotify.com/v1/tracks/6aqm56xP40foYBBtAWWrnY,https://api.spotify.com/v1/audio-analysis/6aqm56xP40foYBBtAWWrnY,291893.0,4.0,not_hot,https://open.spotify.com/track/6aqm56xP40foYBBtAWWrnY
1538,ben selvin orchestra,happy days are here again,4MBKAupV3CGxS7uMBrFX1J,0.806,0.225,0.0,-13.867,1.0,0.0618,0.993,0.131,0.0422,0.755,118.625,audio_features,spotify:track:4MBKAupV3CGxS7uMBrFX1J,https://api.spotify.com/v1/tracks/4MBKAupV3CGxS7uMBrFX1J,https://api.spotify.com/v1/audio-analysis/4MBKAupV3CGxS7uMBrFX1J,202000.0,4.0,not_hot,https://open.spotify.com/track/4MBKAupV3CGxS7uMBrFX1J
1539,bobby brown,my prerogative,0v9kGNjkKdQUdDoBIuiph4,0.762,0.625,9.0,-10.481,1.0,0.0562,0.0655,0.0,0.252,0.696,110.163,audio_features,spotify:track:0v9kGNjkKdQUdDoBIuiph4,https://api.spotify.com/v1/tracks/0v9kGNjkKdQUdDoBIuiph4,https://api.spotify.com/v1/audio-analysis/0v9kGNjkKdQUdDoBIuiph4,291560.0,4.0,not_hot,https://open.spotify.com/track/0v9kGNjkKdQUdDoBIuiph4
1540,radiohead,no surprises,10nyNJ6zNy2YVYLrcwLccB,0.255,0.393,5.0,-10.654,1.0,0.0278,0.0577,0.00361,0.113,0.118,76.426,audio_features,spotify:track:10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/tracks/10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/audio-analysis/10nyNJ6zNy2YVYLrcwLccB,229120.0,4.0,not_hot,https://open.spotify.com/track/10nyNJ6zNy2YVYLrcwLccB
1541,xtc,dear god,6nFdjV1Ko66O111x74K2kn,0.577,0.464,7.0,-7.943,1.0,0.024,0.0979,1.3e-06,0.154,0.346,90.557,audio_features,spotify:track:6nFdjV1Ko66O111x74K2kn,https://api.spotify.com/v1/tracks/6nFdjV1Ko66O111x74K2kn,https://api.spotify.com/v1/audio-analysis/6nFdjV1Ko66O111x74K2kn,219507.0,4.0,not_hot,https://open.spotify.com/track/6nFdjV1Ko66O111x74K2kn
1542,elton john,rocket man,3gdewACMIVMEWVbyb8O9sY,0.601,0.532,10.0,-9.119,1.0,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,audio_features,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613.0,4.0,not_hot,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
1543,r.e.m.,imitation of life,32kmXl5F8I3XDVKNfwwM4J,0.461,0.755,7.0,-3.71,1.0,0.0318,0.0178,1.13e-06,0.18,0.439,124.256,audio_features,spotify:track:32kmXl5F8I3XDVKNfwwM4J,https://api.spotify.com/v1/tracks/32kmXl5F8I3XDVKNfwwM4J,https://api.spotify.com/v1/audio-analysis/32kmXl5F8I3XDVKNfwwM4J,236627.0,4.0,not_hot,https://open.spotify.com/track/32kmXl5F8I3XDVKNfwwM4J
1544,stevie wonder,you haven't done nothin',1inwt0v9a4ib9yS6Y4KsdM,0.749,0.641,10.0,-10.06,0.0,0.0356,0.296,0.000104,0.501,0.841,101.467,audio_features,spotify:track:1inwt0v9a4ib9yS6Y4KsdM,https://api.spotify.com/v1/tracks/1inwt0v9a4ib9yS6Y4KsdM,https://api.spotify.com/v1/audio-analysis/1inwt0v9a4ib9yS6Y4KsdM,202707.0,4.0,not_hot,https://open.spotify.com/track/1inwt0v9a4ib9yS6Y4KsdM
1545,social distortion,ball and chain,4CsTkNvkwQLel6sxQqrXSj,0.435,0.911,1.0,-9.2,1.0,0.0428,0.0365,0.00119,0.152,0.37,134.949,audio_features,spotify:track:4CsTkNvkwQLel6sxQqrXSj,https://api.spotify.com/v1/tracks/4CsTkNvkwQLel6sxQqrXSj,https://api.spotify.com/v1/audio-analysis/4CsTkNvkwQLel6sxQqrXSj,343067.0,4.0,not_hot,https://open.spotify.com/track/4CsTkNvkwQLel6sxQqrXSj
1546,malcolm mclaren,buffalo gals,4gCo2r1gCEw70OAq9cF1uW,0.881,0.636,4.0,-13.617,0.0,0.156,0.0257,0.000257,0.207,0.616,108.863,audio_features,spotify:track:4gCo2r1gCEw70OAq9cF1uW,https://api.spotify.com/v1/tracks/4gCo2r1gCEw70OAq9cF1uW,https://api.spotify.com/v1/audio-analysis/4gCo2r1gCEw70OAq9cF1uW,259427.0,4.0,not_hot,https://open.spotify.com/track/4gCo2r1gCEw70OAq9cF1uW
1547,peter gabriel,solsbury hill,1CM1wOqD2AIjt2MWd31LV2,0.683,0.63,11.0,-8.844,1.0,0.0296,0.363,0.000873,0.314,0.481,102.457,audio_features,spotify:track:1CM1wOqD2AIjt2MWd31LV2,https://api.spotify.com/v1/tracks/1CM1wOqD2AIjt2MWd31LV2,https://api.spotify.com/v1/audio-analysis/1CM1wOqD2AIjt2MWd31LV2,261440.0,1.0,not_hot,https://open.spotify.com/track/1CM1wOqD2AIjt2MWd31LV2
1548,romeo void,never say never,02RkunUrCBLE5J6jY56QH3,0.601,0.789,4.0,-8.73,1.0,0.0611,0.000596,0.104,0.248,0.923,156.459,audio_features,spotify:track:02RkunUrCBLE5J6jY56QH3,https://api.spotify.com/v1/tracks/02RkunUrCBLE5J6jY56QH3,https://api.spotify.com/v1/audio-analysis/02RkunUrCBLE5J6jY56QH3,353667.0,4.0,not_hot,https://open.spotify.com/track/02RkunUrCBLE5J6jY56QH3
1549,the shangri-la's,i can never go home anymore,6Dmrx1BOxZXTc2p3W8ezTh,0.527,0.354,11.0,-12.386,0.0,0.0397,0.627,0.0,0.283,0.164,96.022,audio_features,spotify:track:6Dmrx1BOxZXTc2p3W8ezTh,https://api.spotify.com/v1/tracks/6Dmrx1BOxZXTc2p3W8ezTh,https://api.spotify.com/v1/audio-analysis/6Dmrx1BOxZXTc2p3W8ezTh,192907.0,4.0,not_hot,https://open.spotify.com/track/6Dmrx1BOxZXTc2p3W8ezTh
1550,"blood, sweat & tears",spinning wheel,0spSRHFS4zF4Imvz9sJcfL,0.695,0.503,7.0,-9.313,1.0,0.0605,0.315,2.47e-05,0.261,0.542,96.818,audio_features,spotify:track:0spSRHFS4zF4Imvz9sJcfL,https://api.spotify.com/v1/tracks/0spSRHFS4zF4Imvz9sJcfL,https://api.spotify.com/v1/audio-analysis/0spSRHFS4zF4Imvz9sJcfL,247267.0,4.0,not_hot,https://open.spotify.com/track/0spSRHFS4zF4Imvz9sJcfL
1551,black sheep,the choice is yours (revisited),4k9EkhkFZY8Bk41Qi0Ob7P,0.867,0.679,10.0,-12.028,0.0,0.207,0.0336,1.59e-06,0.0742,0.68,101.293,audio_features,spotify:track:4k9EkhkFZY8Bk41Qi0Ob7P,https://api.spotify.com/v1/tracks/4k9EkhkFZY8Bk41Qi0Ob7P,https://api.spotify.com/v1/audio-analysis/4k9EkhkFZY8Bk41Qi0Ob7P,243200.0,4.0,not_hot,https://open.spotify.com/track/4k9EkhkFZY8Bk41Qi0Ob7P
1552,xtc,senses working overtime,0XDv7SLyMkGcAnb12fMHa1,0.68,0.665,0.0,-11.886,1.0,0.0355,0.0289,0.0289,0.659,0.862,129.899,audio_features,spotify:track:0XDv7SLyMkGcAnb12fMHa1,https://api.spotify.com/v1/tracks/0XDv7SLyMkGcAnb12fMHa1,https://api.spotify.com/v1/audio-analysis/0XDv7SLyMkGcAnb12fMHa1,290667.0,4.0,not_hot,https://open.spotify.com/track/0XDv7SLyMkGcAnb12fMHa1
1553,japan,ghosts,715OHNQNLTn7Wyosz67PD0,0.444,0.174,8.0,-15.488,1.0,0.0447,0.937,0.000483,0.11,0.113,113.73,audio_features,spotify:track:715OHNQNLTn7Wyosz67PD0,https://api.spotify.com/v1/tracks/715OHNQNLTn7Wyosz67PD0,https://api.spotify.com/v1/audio-analysis/715OHNQNLTn7Wyosz67PD0,276600.0,4.0,not_hot,https://open.spotify.com/track/715OHNQNLTn7Wyosz67PD0
1554,artie shaw & his orchestra,begin the beguine,0YJAz1QqMNrPhJ2vhHupcZ,0.629,0.155,7.0,-15.917,1.0,0.0514,0.912,0.382,0.454,0.368,140.933,audio_features,spotify:track:0YJAz1QqMNrPhJ2vhHupcZ,https://api.spotify.com/v1/tracks/0YJAz1QqMNrPhJ2vhHupcZ,https://api.spotify.com/v1/audio-analysis/0YJAz1QqMNrPhJ2vhHupcZ,196160.0,4.0,not_hot,https://open.spotify.com/track/0YJAz1QqMNrPhJ2vhHupcZ
1555,blur,country house,6L4fEE9awoUnSEy1bmQebb,0.331,0.885,9.0,-6.606,1.0,0.0923,0.205,0.0,0.123,0.589,175.293,audio_features,spotify:track:6L4fEE9awoUnSEy1bmQebb,https://api.spotify.com/v1/tracks/6L4fEE9awoUnSEy1bmQebb,https://api.spotify.com/v1/audio-analysis/6L4fEE9awoUnSEy1bmQebb,236960.0,4.0,not_hot,https://open.spotify.com/track/6L4fEE9awoUnSEy1bmQebb
1556,the gap band,you dropped a bomb on me,1VKPiQJnV15flF5B3zeocD,0.786,0.627,9.0,-11.177,1.0,0.0339,0.00737,0.00186,0.181,0.831,126.461,audio_features,spotify:track:1VKPiQJnV15flF5B3zeocD,https://api.spotify.com/v1/tracks/1VKPiQJnV15flF5B3zeocD,https://api.spotify.com/v1/audio-analysis/1VKPiQJnV15flF5B3zeocD,312907.0,4.0,not_hot,https://open.spotify.com/track/1VKPiQJnV15flF5B3zeocD
1557,james brown,prisoner of love,3bRY8rf0zDJdfc5krsSp4C,0.365,0.568,10.0,-5.431,1.0,0.0338,0.835,8.01e-06,0.364,0.559,103.068,audio_features,spotify:track:3bRY8rf0zDJdfc5krsSp4C,https://api.spotify.com/v1/tracks/3bRY8rf0zDJdfc5krsSp4C,https://api.spotify.com/v1/audio-analysis/3bRY8rf0zDJdfc5krsSp4C,141893.0,3.0,not_hot,https://open.spotify.com/track/3bRY8rf0zDJdfc5krsSp4C
1558,hank williams,lost highway,0jo2E9nTTflJzAadadRaek,0.593,0.296,2.0,-10.892,1.0,0.029,0.855,0.000182,0.112,0.551,132.943,audio_features,spotify:track:0jo2E9nTTflJzAadadRaek,https://api.spotify.com/v1/tracks/0jo2E9nTTflJzAadadRaek,https://api.spotify.com/v1/audio-analysis/0jo2E9nTTflJzAadadRaek,163933.0,4.0,not_hot,https://open.spotify.com/track/0jo2E9nTTflJzAadadRaek
1559,prince and the revolution,let's go crazy,4pkEET0wXNNY5o61lVK5FF,0.941,0.769,11.0,-6.801,1.0,0.152,0.0291,0.0148,0.0959,0.755,125.219,audio_features,spotify:track:4pkEET0wXNNY5o61lVK5FF,https://api.spotify.com/v1/tracks/4pkEET0wXNNY5o61lVK5FF,https://api.spotify.com/v1/audio-analysis/4pkEET0wXNNY5o61lVK5FF,236160.0,4.0,not_hot,https://open.spotify.com/track/4pkEET0wXNNY5o61lVK5FF
1560,james brown,cold sweat,3GWM2gYAWWBrrh1h9F8DEc,0.746,0.557,7.0,-11.072,0.0,0.0405,0.289,1.19e-06,0.0996,0.892,119.748,audio_features,spotify:track:3GWM2gYAWWBrrh1h9F8DEc,https://api.spotify.com/v1/tracks/3GWM2gYAWWBrrh1h9F8DEc,https://api.spotify.com/v1/audio-analysis/3GWM2gYAWWBrrh1h9F8DEc,176973.0,4.0,not_hot,https://open.spotify.com/track/3GWM2gYAWWBrrh1h9F8DEc
1561,the falcons,you're so fine,3EvrKKjZlA82zUZ5VM5uf7,0.598,0.619,1.0,-5.515,1.0,0.0332,0.73,0.000796,0.148,0.761,116.5,audio_features,spotify:track:3EvrKKjZlA82zUZ5VM5uf7,https://api.spotify.com/v1/tracks/3EvrKKjZlA82zUZ5VM5uf7,https://api.spotify.com/v1/audio-analysis/3EvrKKjZlA82zUZ5VM5uf7,144353.0,4.0,not_hot,https://open.spotify.com/track/3EvrKKjZlA82zUZ5VM5uf7
1562,the doors,"hello, i love you",3bWGaqVeYKMlLss40mPgNn,0.597,0.554,11.0,-14.144,0.0,0.0425,0.029,0.0,0.0766,0.963,117.835,audio_features,spotify:track:3bWGaqVeYKMlLss40mPgNn,https://api.spotify.com/v1/tracks/3bWGaqVeYKMlLss40mPgNn,https://api.spotify.com/v1/audio-analysis/3bWGaqVeYKMlLss40mPgNn,133200.0,4.0,not_hot,https://open.spotify.com/track/3bWGaqVeYKMlLss40mPgNn
1563,sublime,what i got,3B4q6KbHbGV51HO3GznBFF,0.804,0.696,7.0,-7.47,1.0,0.0899,0.00877,0.000985,0.314,0.657,95.721,audio_features,spotify:track:3B4q6KbHbGV51HO3GznBFF,https://api.spotify.com/v1/tracks/3B4q6KbHbGV51HO3GznBFF,https://api.spotify.com/v1/audio-analysis/3B4q6KbHbGV51HO3GznBFF,170907.0,4.0,not_hot,https://open.spotify.com/track/3B4q6KbHbGV51HO3GznBFF
1564,van morrison,sweet thing,4dBI72rgkmG0gTzswyBTzz,0.518,0.385,4.0,-14.636,1.0,0.0339,0.23,0.000226,0.124,0.712,86.604,audio_features,spotify:track:4dBI72rgkmG0gTzswyBTzz,https://api.spotify.com/v1/tracks/4dBI72rgkmG0gTzswyBTzz,https://api.spotify.com/v1/audio-analysis/4dBI72rgkmG0gTzswyBTzz,265547.0,3.0,not_hot,https://open.spotify.com/track/4dBI72rgkmG0gTzswyBTzz
1565,bruce springsteen,hungry heart,1KsI8NEeAna8ZIdojI3FiT,0.641,0.894,8.0,-7.41,1.0,0.0273,0.0857,0.009,0.157,0.972,109.823,audio_features,spotify:track:1KsI8NEeAna8ZIdojI3FiT,https://api.spotify.com/v1/tracks/1KsI8NEeAna8ZIdojI3FiT,https://api.spotify.com/v1/audio-analysis/1KsI8NEeAna8ZIdojI3FiT,199453.0,4.0,not_hot,https://open.spotify.com/track/1KsI8NEeAna8ZIdojI3FiT
1566,toni basil,mickey,5G9KcZaxfCysfv4EryCB9b,0.595,0.928,4.0,-4.457,1.0,0.0503,0.0569,0.0,0.0336,0.982,149.975,audio_features,spotify:track:5G9KcZaxfCysfv4EryCB9b,https://api.spotify.com/v1/tracks/5G9KcZaxfCysfv4EryCB9b,https://api.spotify.com/v1/audio-analysis/5G9KcZaxfCysfv4EryCB9b,252885.0,4.0,not_hot,https://open.spotify.com/track/5G9KcZaxfCysfv4EryCB9b
1567,elliott smith,waltz #2,5AMrnF761nziCWUfjBgRUI,0.633,0.49,10.0,-7.668,1.0,0.0255,0.395,6.92e-05,0.0886,0.66,132.178,audio_features,spotify:track:5AMrnF761nziCWUfjBgRUI,https://api.spotify.com/v1/tracks/5AMrnF761nziCWUfjBgRUI,https://api.spotify.com/v1/audio-analysis/5AMrnF761nziCWUfjBgRUI,280107.0,3.0,not_hot,https://open.spotify.com/track/5AMrnF761nziCWUfjBgRUI
1568,john barry orchestra,james bond theme,2gTRWaatQIg05HmJqAcB7p,0.378,0.624,7.0,-10.138,1.0,0.0332,0.828,0.0115,0.283,0.109,142.228,audio_features,spotify:track:2gTRWaatQIg05HmJqAcB7p,https://api.spotify.com/v1/tracks/2gTRWaatQIg05HmJqAcB7p,https://api.spotify.com/v1/audio-analysis/2gTRWaatQIg05HmJqAcB7p,108493.0,3.0,not_hot,https://open.spotify.com/track/2gTRWaatQIg05HmJqAcB7p
1569,the rolling stones,we love you,5dDPFVD26G55XYYaKIexRS,0.265,0.78,4.0,-6.959,1.0,0.0392,0.00254,0.134,0.319,0.477,112.482,audio_features,spotify:track:5dDPFVD26G55XYYaKIexRS,https://api.spotify.com/v1/tracks/5dDPFVD26G55XYYaKIexRS,https://api.spotify.com/v1/audio-analysis/5dDPFVD26G55XYYaKIexRS,276960.0,4.0,not_hot,https://open.spotify.com/track/5dDPFVD26G55XYYaKIexRS
1570,freddie king,hide away,2bV2rAslNR4CjjG8CuEQhZ,0.637,0.657,9.0,-10.615,1.0,0.0286,0.155,0.202,0.143,0.863,133.973,audio_features,spotify:track:2bV2rAslNR4CjjG8CuEQhZ,https://api.spotify.com/v1/tracks/2bV2rAslNR4CjjG8CuEQhZ,https://api.spotify.com/v1/audio-analysis/2bV2rAslNR4CjjG8CuEQhZ,157400.0,4.0,not_hot,https://open.spotify.com/track/2bV2rAslNR4CjjG8CuEQhZ
1571,epmd,you gots to chill,0f1yzIIGD8k32DNVeEn6jb,0.882,0.814,8.0,-5.214,0.0,0.424,0.089,0.0,0.16,0.854,99.689,audio_features,spotify:track:0f1yzIIGD8k32DNVeEn6jb,https://api.spotify.com/v1/tracks/0f1yzIIGD8k32DNVeEn6jb,https://api.spotify.com/v1/audio-analysis/0f1yzIIGD8k32DNVeEn6jb,261840.0,4.0,not_hot,https://open.spotify.com/track/0f1yzIIGD8k32DNVeEn6jb
1572,gene autry,rudolph the red nosed reindeer,1dtIaSlyrLI04sqYa8nLyN,0.629,0.159,8.0,-14.056,1.0,0.0495,0.883,0.0,0.222,0.642,142.157,audio_features,spotify:track:1dtIaSlyrLI04sqYa8nLyN,https://api.spotify.com/v1/tracks/1dtIaSlyrLI04sqYa8nLyN,https://api.spotify.com/v1/audio-analysis/1dtIaSlyrLI04sqYa8nLyN,186733.0,4.0,not_hot,https://open.spotify.com/track/1dtIaSlyrLI04sqYa8nLyN
1573,tenor saw,ring the alarm,08RKvnMeBFWZE69P3dQa74,0.708,0.645,10.0,-5.225,0.0,0.29,0.0504,0.0,0.108,0.554,85.293,audio_features,spotify:track:08RKvnMeBFWZE69P3dQa74,https://api.spotify.com/v1/tracks/08RKvnMeBFWZE69P3dQa74,https://api.spotify.com/v1/audio-analysis/08RKvnMeBFWZE69P3dQa74,187973.0,4.0,not_hot,https://open.spotify.com/track/08RKvnMeBFWZE69P3dQa74
1574,the beach boys,fun fun fun,4T5SR1krNuVLOnxSjYb8nW,0.52,0.701,3.0,-8.953,1.0,0.0345,0.222,0.0,0.107,0.965,154.177,audio_features,spotify:track:4T5SR1krNuVLOnxSjYb8nW,https://api.spotify.com/v1/tracks/4T5SR1krNuVLOnxSjYb8nW,https://api.spotify.com/v1/audio-analysis/4T5SR1krNuVLOnxSjYb8nW,136760.0,4.0,not_hot,https://open.spotify.com/track/4T5SR1krNuVLOnxSjYb8nW
1575,u2,the fly,4nBln1vXTHnJzXvNgvXyIA,0.507,0.934,11.0,-8.888,0.0,0.0553,3.52e-05,0.0253,0.161,0.417,108.345,audio_features,spotify:track:4nBln1vXTHnJzXvNgvXyIA,https://api.spotify.com/v1/tracks/4nBln1vXTHnJzXvNgvXyIA,https://api.spotify.com/v1/audio-analysis/4nBln1vXTHnJzXvNgvXyIA,269053.0,4.0,not_hot,https://open.spotify.com/track/4nBln1vXTHnJzXvNgvXyIA
1576,cracker,teen angst,21gRGP5LdIgto8sznRZ7xz,0.398,0.947,7.0,-8.738,1.0,0.0479,0.00315,1.81e-06,0.295,0.563,157.032,audio_features,spotify:track:21gRGP5LdIgto8sznRZ7xz,https://api.spotify.com/v1/tracks/21gRGP5LdIgto8sznRZ7xz,https://api.spotify.com/v1/audio-analysis/21gRGP5LdIgto8sznRZ7xz,254400.0,4.0,not_hot,https://open.spotify.com/track/21gRGP5LdIgto8sznRZ7xz
1577,the vapors,turning japanese,30cHDhxUqgnHq78hv5UjMx,0.503,0.803,0.0,-9.701,1.0,0.0485,0.01,0.0648,0.292,0.941,179.007,audio_features,spotify:track:30cHDhxUqgnHq78hv5UjMx,https://api.spotify.com/v1/tracks/30cHDhxUqgnHq78hv5UjMx,https://api.spotify.com/v1/audio-analysis/30cHDhxUqgnHq78hv5UjMx,225187.0,4.0,not_hot,https://open.spotify.com/track/30cHDhxUqgnHq78hv5UjMx
1578,billy bragg,a new england,0tLuGOBe8BjapO9GcX9WXb,0.54,0.544,5.0,-7.533,1.0,0.0369,0.812,0.0,0.0845,0.691,82.978,audio_features,spotify:track:0tLuGOBe8BjapO9GcX9WXb,https://api.spotify.com/v1/tracks/0tLuGOBe8BjapO9GcX9WXb,https://api.spotify.com/v1/audio-analysis/0tLuGOBe8BjapO9GcX9WXb,135060.0,4.0,not_hot,https://open.spotify.com/track/0tLuGOBe8BjapO9GcX9WXb
1579,dizzee rascal,"fix up, look sharp",0AOeHlRaiVoSMjjoB5fB5i,0.934,0.826,7.0,-4.34,1.0,0.268,0.0241,4.32e-06,0.0934,0.301,104.741,audio_features,spotify:track:0AOeHlRaiVoSMjjoB5fB5i,https://api.spotify.com/v1/tracks/0AOeHlRaiVoSMjjoB5fB5i,https://api.spotify.com/v1/audio-analysis/0AOeHlRaiVoSMjjoB5fB5i,224960.0,4.0,not_hot,https://open.spotify.com/track/0AOeHlRaiVoSMjjoB5fB5i
1580,ringo starr,it don't come easy,4RFqi5JQduiSlRZCVlUDGH,0.609,0.624,7.0,-11.717,1.0,0.0292,0.0396,0.000168,0.277,0.691,123.191,audio_features,spotify:track:4RFqi5JQduiSlRZCVlUDGH,https://api.spotify.com/v1/tracks/4RFqi5JQduiSlRZCVlUDGH,https://api.spotify.com/v1/audio-analysis/4RFqi5JQduiSlRZCVlUDGH,184333.0,4.0,not_hot,https://open.spotify.com/track/4RFqi5JQduiSlRZCVlUDGH
1581,the gossip,standing in the way of control,2PpeyHzxsevRIusE3batr4,0.682,0.348,2.0,-14.766,1.0,0.0552,0.0775,0.843,0.114,0.746,118.991,audio_features,spotify:track:2PpeyHzxsevRIusE3batr4,https://api.spotify.com/v1/tracks/2PpeyHzxsevRIusE3batr4,https://api.spotify.com/v1/audio-analysis/2PpeyHzxsevRIusE3batr4,259160.0,4.0,not_hot,https://open.spotify.com/track/2PpeyHzxsevRIusE3batr4
1582,gwen guthrie,ain't nothin' goin' on but the rent,4De6tTVXe0N3V0OPOmkvT3,0.793,0.681,10.0,-11.772,0.0,0.0825,0.084,0.00022,0.532,0.888,107.244,audio_features,spotify:track:4De6tTVXe0N3V0OPOmkvT3,https://api.spotify.com/v1/tracks/4De6tTVXe0N3V0OPOmkvT3,https://api.spotify.com/v1/audio-analysis/4De6tTVXe0N3V0OPOmkvT3,359560.0,4.0,not_hot,https://open.spotify.com/track/4De6tTVXe0N3V0OPOmkvT3
1583,the velvet underground,venus in furs,29engDqjmMr3VLqMm0c0WE,0.225,0.618,8.0,-9.922,0.0,0.0331,0.00137,0.616,0.079,0.567,144.724,audio_features,spotify:track:29engDqjmMr3VLqMm0c0WE,https://api.spotify.com/v1/tracks/29engDqjmMr3VLqMm0c0WE,https://api.spotify.com/v1/audio-analysis/29engDqjmMr3VLqMm0c0WE,312253.0,4.0,not_hot,https://open.spotify.com/track/29engDqjmMr3VLqMm0c0WE
1584,diana ross,i'm coming out,1HoZjhl0cjWU3MfUMCc8cl,0.695,0.824,5.0,-8.376,1.0,0.0394,0.137,0.0363,0.162,0.816,109.232,audio_features,spotify:track:1HoZjhl0cjWU3MfUMCc8cl,https://api.spotify.com/v1/tracks/1HoZjhl0cjWU3MfUMCc8cl,https://api.spotify.com/v1/audio-analysis/1HoZjhl0cjWU3MfUMCc8cl,360027.0,4.0,not_hot,https://open.spotify.com/track/1HoZjhl0cjWU3MfUMCc8cl
1585,lesley gore,it's my party,5JBMBlS9YB7Q84dWuqLzhj,0.466,0.444,8.0,-10.64,1.0,0.0408,0.895,0.0,0.434,0.871,141.795,audio_features,spotify:track:5JBMBlS9YB7Q84dWuqLzhj,https://api.spotify.com/v1/tracks/5JBMBlS9YB7Q84dWuqLzhj,https://api.spotify.com/v1/audio-analysis/5JBMBlS9YB7Q84dWuqLzhj,67734.0,4.0,not_hot,https://open.spotify.com/track/5JBMBlS9YB7Q84dWuqLzhj
1586,lil' louis,french kiss,7hnqJYCKZFW7vMoykaraZG,0.689,0.505,6.0,-13.846,1.0,0.0867,0.0133,0.818,0.345,0.564,123.948,audio_features,spotify:track:7hnqJYCKZFW7vMoykaraZG,https://api.spotify.com/v1/tracks/7hnqJYCKZFW7vMoykaraZG,https://api.spotify.com/v1/audio-analysis/7hnqJYCKZFW7vMoykaraZG,591733.0,4.0,not_hot,https://open.spotify.com/track/7hnqJYCKZFW7vMoykaraZG
1587,belly,feed the tree,3L19vBWH4jTHNXbuBaHbUN,0.547,0.718,0.0,-8.309,1.0,0.0269,0.00325,0.672,0.0718,0.868,137.978,audio_features,spotify:track:3L19vBWH4jTHNXbuBaHbUN,https://api.spotify.com/v1/tracks/3L19vBWH4jTHNXbuBaHbUN,https://api.spotify.com/v1/audio-analysis/3L19vBWH4jTHNXbuBaHbUN,209000.0,4.0,not_hot,https://open.spotify.com/track/3L19vBWH4jTHNXbuBaHbUN
1588,van morrison,wild night,1A7hIo1C8jacIQ5ZiCjc8g,0.568,0.714,7.0,-7.139,1.0,0.0445,0.174,0.0,0.0429,0.955,146.338,audio_features,spotify:track:1A7hIo1C8jacIQ5ZiCjc8g,https://api.spotify.com/v1/tracks/1A7hIo1C8jacIQ5ZiCjc8g,https://api.spotify.com/v1/audio-analysis/1A7hIo1C8jacIQ5ZiCjc8g,213600.0,4.0,not_hot,https://open.spotify.com/track/1A7hIo1C8jacIQ5ZiCjc8g
